"cleaned_tweet","polarity","sentimen"
"nonton recap final piala dunia seperti haru juga yaa pdhl ga ngikutin sama sekali","0","0"
"juara piala dunia 2022 perintah argentina umum hari libur nasional","0.05","1"
"faktasepakbola goat kok gapegang piala dunia mateo","0","0"
"masnazhif rofikrnwn nextjack1995 muffinboyyy idextratime santi j fm apa sih ngetik apa kok sambil nang knapa tong si touchemani gak dapat piala dunia kah","0","0"
"mau messi punya 100 piala dunia pun idola tetep baginda nabi muhammad saw","0","0"
"piala dunia kli ini narbenar dunya final argentin vs prancis pran tinggal 2 0 babak 1 dr lawan dan untuk menang prancwajib minimal menggoalkan 3 tapi karena semua murni dr rekayasa atur bandar maka babak ke 2 hasil dengan 3 goal beda dr pilpres 2014 2019","0.034920634920635","1"
"iseng iseng kaos u20 x saja di accord pak erickthohir ngimpi x ye di buat karena masih bawa graphic tshirt piala dunia yang keren2 halah kitamah ikut2n saja biar di kata graphicdesign timnas jakarta indonesia","0.19","1"
"idextratime gak se exctited tahun belum mungkin karena tahun ini habis lihat piala dunia trus affnya agak tutup","-0.05","-1"
"top habis menhan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar mereka jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.5","1"
"messi tiba di argentina tenteng trofi piala dunia siap gelar pesta","0.2","1"
"gambar lionel messi tang piala dunia fifa terima paling banyak like banding foto yang muat naik atlet lain di instagram","0.25833333333333","1"
"sokong penuh datar di tengah paris hari ini bagi beri sambut hangat kepada pasu bola sepak perancis walaupun tewas kepada argentina pada final piala dunia","0.22916666666667","1"
"hariz5poetra syariiifs fawzul untung timnas indo cuma main di aff kalau masuk piala dunia messi mbappe bakal ketar tir","0","0"
"suka banget dengan cara main messi dan mbappe saat final piala dunia di qatar kemarin bikin deg degan yang ini fifaworldcup qatar2022 argentina","0.1","1"
"main bola selain zidane yang bikin saya ngikutin bola sayang dia tidak pernah juara piala dunia sama timnas argentina","0","0"
"kareljabiri bella univ doktertifa beda antara final megah dg final baik final baik masih di pegang 1974 dan 1986 itu fakta sejarah fifa coba wikipedia atau situs resmi fifa sementara piala dunia megah serta final idama ada di qatar 2022 mana ada tim maroko yang jadi sejarah tim afrika trbaik","0.11111111111111","1"
"dunia foto messi menang piala dunia di instagram catat rekod baharu","0","0"
"theworldindex peringkat 1 10 tidak ada yang pernah menang piala dunia sebwa indikator kalau dalam sepak bola tuhan itu netral","0","0"
"piala dunia 2022 palestina dan harap damai dunia","0","0"
"timmyt t chrishemswhorth tanyakanrl wasit piala dunia ajg","0","0"
"daftar 5 negara laju ke final piala dunia tapi gagal raih trofi","0.1","1"
"fathurr rz dicky arya11 rbsutan kaedhrea kopikasihsayang convomfs tapi kan tahun segitu belum tahu kalau mau ada covid 2018 yang sebab piala dunia 2022 undur","0","0"
"informasi ronaldo7 idextratime percayala sampai 4 tahun atau bahkan telah piala dunia 2026 piala dunia qatar ini bakal selalu bahas tiap hari jadi terima saja lapang dada dan gausa bawa hati","0","0"
"sepakat menhan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar mereka jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.5","1"
"tuju menhan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar mereka jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.5","1"
"kenapa main bola pakai topeng pada piala dunia 2022","0","0"
"ronaldo masuk daftar 11 main buruk di piala dunia 2022 cnn indonesia google berita olahraga arenanews kamidi opsiminfo","-0.4","-1"
"idextratime wajah bahagia raih trophy piala dunia","0.65","1"
"keren ini menhan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar mereka jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.425","1"
"messi tiba di argentina tenteng trofi piala dunia siap gelar pesta","0.2","1"
"dulu pas piala dunia 2018 pernah bilang nanti pas piala dunia 2022 bakal nonton lagi piala dunia di indo bareng teman atau keluarga nyata sampai sekarang masih tinggal sini","-0.016666666666667","-1"
"presiden barcelona joan laporta ucap selamat ke lionel messi usai bawa argentina juara piala dunia 2022 dia kata sepak bola utang budi pada lah pulga frz lengkap inews news berita lionalmessi argentina pialaduniaqatar joanlaporta","0.1","1"
"informasi bola lionel scaloni 44 tahun adalah latih muda yang menang piala dunia sejak rekan negara cesar luis menotti 39 tahun pada tahun 1978 argentina worldcup scaloni infobola","0.1","1"
"argentina juara piala dunia messi main baik panjang masa golkar2024 pialadunia2022 sepakbola messi argentina argentinavsfrance","0.325","1"
"top habis menteri tahan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar mereka jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.5","1"
"informasi bola kylian mbappe jadi main dua yang cetak hat trick di final piala dunia telah geoff hurst untuk inggris vs jerman pada 1966 sejarah mbappe hurst geoff france history","0","0"
"detikcom kalau portugal yang juara pasti dia bilang ini piala dunia baik panjang masa","0.35","1"
"jadi inget awal piala dunia 2022 langsung ada negara yang beri hari libur nasional saat kalah argentina emtekworldcup2022 bolanetworldcup2022 pialadunia pialadunia2022","0","0"
"kumpar arti lama ga akan ada piala dunia baik kalah soal","0.4","1"
"alwaysbesmart1 faktasepakbola ttp unggul messi lah dapat piala dunia yang ingin banyak timnas dunia","0.475","1"
"argentina habis menang piala dunia 2022 kemarin bakal untung cara ekonomi gak iya atau bahkan balik","0.23333333333333","1"
"juta warga argentina pesta raya menang tim tango di piala dunia 2022 liput 6","0","0"
"idextratime sampai ronaldo juara piala dunia min","0","0"
"sepakat menteri tahan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar mereka jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.5","1"
"benar juga dari piala dunia mulai ampe selesai masih saja bom cair wkwkwkwkwkwkwk menghadeh","0.175","1"
"kakak ronaldo kesal anggap piala dunia 2022 yang buruk","-0.55","-1"
"demam piala dunia 2022 jersey timnas maroko jual habis jelang laga semifinal di qatar","0","0"
"tuju menteri tahan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar mereka jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.5","1"
"nonton piala dunia pertama 2006 lihat ini orang 2014 sempat sakit hati karena kalah di final 2022 menang indah banget 2022","0.4375","1"
"tidak ragu lagi tanding argentina vs prancis ini rupa final indah dalam sejarah piala dunia sumber medanfmnews medanfmmakinhits argentina messi lequipe fifaworldcup fifaworldcup2022 qatar2022 qatar","0.425","1"
"lionel messi bawa argentina juara piala dunia 2022 betapa untung tim tango punya talenta hebat lagi telah era ego maradona juaraboladunia","0.6","1"
"meski pernah rasa gelar piala dunia pada 2018 kylian mbappe tetap sedih gagal juara di edisi 2022 dia pun tegas akan kembali lagi ke laga final di 2026 juaraboladunia","-0.08","-1"
"kiprah timnas korea selatan dalam piala dunia 2022","0","0"
"keren ini menteri tahan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar dan jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.425","1"
"ridwankamil padat rayap tahu ramai duduk argentina ketika juara piala dunia 2022 di qatar","0","0"
"ronaldo gk butuh trophy piala dunia untuk jadi goat percaya ketika ronaldo sudah dapat club baru berita mes bagai juara pildun akan tenggelam satu dunia bakal berita ronaldo karena dunia tahu siapa goat benar","0.24318181818182","1"
"telah emir qatar pakai bisht jubah tradisional arab di piala dunia para supporter argentina bondong bondong beli bisht para jual souvernir di qatar juga banyak terima pesan luar negeri aduh dukung argentina bisa bisa nanti dikatain kadrun sama buzzer ini","0.125","1"
"idextratime salut sih dengan teman2 messi di timnas dan utama latih scaloni mereka juang hidup dan mati bukan demi keluarga dan negara lagi tetapi demi beri hadiah baik untuk sang mega bintang messi panjang hidup yaitu trofi piala dunia","0.15416666666667","1"
"kabar pino bola lautaro martinez curhat kalau kecewa dengan diri sendiri di piala dunia 2022 baca lengkap link wa 855 96 755 4256","-0.325","-1"
"tuai kecam publik qatar buka suara soal beri jubah bisht ke lionel messi di piala dunia 2022","0","0"
"dindaabeerr coba bahas piala dunia","0","0"
"bantah cedera bek mu hanya lelah usai bela prancis di piala dunia 2022","-0.2","-1"
"kakak cristiano ronaldo liliana katia aveiro sebut bahwa gelar di qatar rupa piala dunia buruk panjang masa kumparanbola","0","0"
"top habis menhan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar mereka jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.5","1"
"chef kontroversial asal turki nusret gokce alias salt bae jadi gunjing banyak orang di media sosial itu karena salt bae langgar atur dan etika trofi piala dunia 2022","0.36111111111111","1"
"58 bookie piala dunia qatar tahan more rasuahbusters perangirasuah basmijenayah malaysiasejahtera","0.25","1"
"mafiawasit salah satu yang buat piala dunia qatar ini asa hidup sekali yaa banyak acara yang libat sepak bola yang sdh pensiun alias fifa legend mencari bepe tapi kayak bukan sini yaa","0.5","1"
"koramil 15 klirong nonton bareng piala dunia sama masyarakat","0","0"
"garsteine halo gareth kamu ngikutin piala dunia gak","0","0"
"karena piala dunia satu stakeholder babel","0","0"
"ini dia yang lagi viral khusus 18 besok senin raul los diving theo licha di maria extra time pildun sudah 2 0 nonton bareng piala dunia all in france mbappe penalti fifaworldcup indosiar argentina ambil alchemyofsouls2ep4 ometvbugil","0.17857142857143","1"
"kiprah timnas korea selatan dalam piala dunia 2022","0","0"
"bawa trofi piala dunia 2022 tampil artis india deepika padukone kritik","0","0"
"ini serius ga ada piala dunia lagi","-0.33333333333333","-1"
"pesan kakanwil kemenkumham faisol ali akhir piala dunia tahun 2022 qatar kumham sulbar newskemenkumham kanwilsulbar kumhamsulbar faisolali yasonna faisolali2022 faisol ali","0","0"
"sudah menang piala dunia kenapa messi tolak pensiun","0","0"
"gagal bawa trofi piala dunia begini ekspresi mbappe saat kembali ke prancis tempofoto","-0.5","-1"
"ahli digital forensik hery priyanto putar dan besar rekam cctv jelang bunuh brigadir dan yosua hutabarat apa hasil seperti saksi final piala dunia","0.10714285714286","1"
"keren ini menhan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar mereka jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.425","1"
"jumat 3 juli 2026 inggris juara piala dunia","0","0"
"raih sepatu emas di piala dunia 2022 intip koleksi mobil kylian mbappe","0","0"
"bisht yang kena messi nyata laku di pasar para jual bisth di kawasan belanja souq waqif langsung serbu fans argentina satu hari telah tim tango kalah prancis pada final piala dunia 2022","0.05","1"
"idextratime sampai cr7 angkat piala dunia","0","0"
"detikcom maaf mbak negara sendiri ga tara top 4 piala dunia ini dan bahkan ga tara 15 negara lain di babak 16besarnya soal sepak bola negara sampah","0.055","1"
"negara yang sedang krisis dan masyarakat nya masih bisa bahagia dengan juara piala dunia indonesia win aff saja lah pssi minimal","0.8","1"
"ranking fifa usai argentina juara piala dunia 2022","0","0"
"20 dis foto messi menang piala dunia di instagram catat rekod baharu yang sahih di berita rtm rtm beritartm","0","0"
"patroli preventif polsek cihideung antisipasi ganggu keamanan dan ketertiban masyarakat pasca nonton bareng piala dunia","-0.5","-1"
"top habis menteri tahan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar mereka jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.5","1"
"kompastv kakak cr7 sudah ada di piala dunia 1930 1934 dan terus makanya bisa bilang turnamen buruk panjang masa","-0.375","-1"
"idextratime selain piala argentina bagai juara 1 piala dunia qatar 2022 dapat hadiah uang besar 655 milyar fifaworldcup","0.21428571428571","1"
"piala dunia sudah selesai prancis kalah kembali ke hidup yang kaya kontol ini","0.1875","1"
"timnas prancis tetap sambut bak pahlawan meski gagal jadidi juara piala dunia kumparanbola","0","0"
"lionel messi jadi faktor kunci menang argentina pada piala dunia 2022 bolaskorcom messi argentina qatar2022","0.25","1"
"piala dunia telah akhir namun euphoria seru masih asa hingga saat ini mana momen favorit kamu mimin sih pas bagi supporter jepang bantu beres beres sampah di stadion kepsir pialadunianyamoji nontonworldcupdimoji scmworldcup2022 pialadunia2022","0.27142857142857","1"
"piala dunia 2022 cipta rekor baru yaitu cetak 172 gol lama musim tanding ini adalah jumlah gol banyak panjang masa tanding piala dunia","0.11818181818182","1"
"poroshalangid salt bae daftar bagai head chef argentina pada world cup qatar 2022 yang arti dia resmi milik medali piala dunia dan hak raya sama squad argentina hal yang tidak cerita di media so take a note teman-teman","0","0"
"kmbappe umur kamu masih panjang adik piala dunia juga sudah kan tinggal tropy club","-0.05","-1"
"kenapa main bola pakai topeng pada piala dunia 2022","0","0"
"alemgorat idextratime yaa kan piala dunia mas pasti semua peta ada he","0.28571428571429","1"
"foto messi julang trofi piala dunia sambil rai menang gemilang argentina ke atas juara tahan perancis dapat lebih 49 8 juta like di platform media sosial","0.38666666666667","1"
"emiliano martinez ungkap alas kait selebrasi usai terima gelar kiper baik piala dunia 2022 selebrasi sendiri banyak dapat kecam juaraboladunia","-0.4","-1"
"sepakat menteri tahan prabowo sponsor berangkat tim putri garuda kamu 17 ke qatar mereka jadi salah satu serta street child world cup atau piala dunia anak jalan di doha qatar gerindra prabowo lebih baik indonesia terus maju","0.5","1"
